uq,error
-2.9192928075790405,0.3275862068965517
-3.3478833436965942,0.2638888888888888
-3.374143441518148,0.288135593220339
-3.189659913380941,0.2676056338028169
-2.936734080314636,0.4565217391304348
-3.053698102633158,0.339622641509434
-3.325526475906372,0.2352941176470588
-3.10880982875824,0.3461538461538461
-2.387951691945394,0.5263157894736843
-3.2751723527908325,0.3199999999999999
-3.4853283564249677,0.2435897435897436
-3.159124652544657,0.3898305084745762
-3.3868373235066733,0.2727272727272727
-2.825935482978821,0.4
-2.828819831212362,0.4909090909090909
-3.0369284947713218,0.3275862068965517
-2.549490014712016,0.6111111111111112
-2.629259467124939,0.4285714285714286
-2.7616140842437744,0.4107142857142857
-3.4877758026123047,0.265625
-2.750513354937236,0.5
-2.985902269681295,0.3111111111111111
-2.3031763633092246,0.4193548387096774
-3.5040786266326904,0.3157894736842105
-2.8845017353693643,0.6222222222222222
-3.0233647425969443,0.3559322033898305
-3.2012199560801187,0.4029850746268657
-3.024001200993856,0.4117647058823529
-3.297033667564392,0.4057971014492754
-3.273339549700419,0.3174603174603174
-3.4429686069488525,0.2394366197183098
-3.338050683339437,0.3209876543209876
-3.5474825302759805,0.3939393939393939
-3.2175493240356445,0.3538461538461538
-2.9969199498494468,0.3461538461538461
-2.3640591303507485,0.5454545454545454
-3.141733010609945,0.2280701754385965
-3.1017077366511026,0.175438596491228
-3.1376984119415283,0.3518518518518518
-3.3820826212565103,0.2676056338028169
-3.356519420941671,0.475
-3.09346350034078,0.3174603174603174
-3.497111280759176,0.2432432432432432
-3.754223267237345,0.1860465116279069
-3.2586419185002646,0.3913043478260869
-3.3365270694096885,0.2168674698795181
-2.9526395003000894,0.1999999999999999
-3.432196299235026,0.282051282051282
-2.3774974743525186,0.4545454545454546
-3.264610966046652,0.3461538461538461
-2.7352824211120605,0.2272727272727273
-2.8138173818588257,0.3829787234042553
-2.58255398273468,0.6
-2.8321232000986734,0.7592592592592593
-2.7451754013697305,0.4166666666666666
-3.3308784564336142,0.4761904761904761
-3.0915133555730185,0.3148148148148147
-2.721368114153544,0.4615384615384615
-3.24166738986969,0.3692307692307692
-2.4521042505900064,0.4210526315789473
-2.225069522857666,0.6111111111111112
-2.984432299931844,0.24
-3.102846542994181,0.2711864406779661
-2.8585607608159385,0.2222222222222222
-2.617424845695496,0.4358974358974359
-3.121269146601359,0.3103448275862068
-2.9069589376449585,0.3703703703703703
-2.749646107355753,0.3148148148148147
-3.434983332951864,0.3
-3.030932863553365,0.175438596491228
-3.565703789393107,0.2769230769230769
-3.5737762451171875,0.2588235294117647
-3.475747625033061,0.3529411764705882
-3.54643181959788,0.3488372093023255
-3.178038477897644,0.3857142857142857
-3.2550349632898965,0.2535211267605634
-3.212836662928263,0.3382352941176471
-3.7282652457555137,0.2857142857142857
-2.24286679426829,0.5384615384615384
-2.759036064147949,0.4047619047619047
-3.0027290185292563,0.3620689655172413
-3.836736639340719,0.4831460674157303
-3.2322582006454468,0.208955223880597
-2.243433396021525,0.6388888888888888
-2.3299325704574585,0.3666666666666667
-3.1498440504074097,0.4736842105263158
-3.0700159072875977,0.3214285714285714
-3.0845319430033364,0.5666666666666667
-3.297551910082499,0.2191780821917808
-3.327982544898987,0.2622950819672131
-2.962471604347229,0.3928571428571429
-2.837355653444926,0.2558139534883721
-3.4265167315800986,0.2571428571428571
-3.697112560272217,0.2473118279569892
-2.882351040840149,0.4821428571428571
-3.461422681808472,0.295774647887324
-2.976883292198181,0.3777777777777777
-2.6791313091913858,0.4390243902439024
-2.6687761147816977,0.3695652173913043
-3.415797750155131,0.2638888888888888
-3.3161729176839194,0.2702702702702703
-2.807073871294657,0.4871794871794872
-2.302321354548136,0.4285714285714286
-3.5614790121714277,0.2048192771084337
-3.2680916786193848,0.2285714285714285
-2.671981851259867,0.2916666666666666
-2.6428414583206177,0.3589743589743589
-2.60601544380188,0.55
-2.2356824477513637,0.5952380952380952
-2.611425518989563,0.5625
-3.2263240416844687,0.3174603174603174
-2.6367130279541016,0.4473684210526315
-2.3036227226257324,0.55
-3.3537872234980264,0.2894736842105263
-2.158171852429708,0.5161290322580645
-3.41334863503774,0.1690140845070422
-2.897118210792541,0.3269230769230768
-2.9331440925598145,0.3442622950819672
-2.488847692807516,0.4864864864864865
-3.089160164197286,0.3333333333333333
-3.011359691619873,0.2363636363636363
-3.338093439737956,0.3382352941176471
-3.125299056371053,0.4499999999999999
-3.187007466952006,0.2753623188405797
-2.660783529281616,0.4857142857142857
-3.456643501917521,0.2463768115942028
-2.836505134900411,0.3023255813953488
-2.7543630997339883,0.3111111111111111
-2.489001711209615,0.5
-2.879364013671875,0.5853658536585367
-3.4949430227279663,0.4166666666666666
-2.911108613014221,0.4081632653061224
-2.528897762298584,0.5806451612903225
-2.895553628603617,0.2826086956521739
-2.683774789174398,0.2325581395348837
-3.132946014404297,0.4590163934426229
-2.954742908477783,0.4029850746268657
-3.134983023007711,0.2950819672131147
-3.6003135045369468,0.2117647058823529
-2.22599720954895,0.72
-3.063508073488871,0.6515151515151515
-2.4729023377100625,0.4285714285714286
-3.6085170904795327,0.2647058823529411
-3.1801400979359946,0.4126984126984127
-3.896035631497701,0.2021276595744681
-2.343396226565043,0.5
-2.3655214309692383,0.4482758620689655
-3.315197547276815,0.1578947368421053
-3.2065271536509194,0.4769230769230769
-3.17919385433197,0.4406779661016949
-3.356175184249878,0.2794117647058823
-3.274261752764384,0.7708333333333334
-2.5598177512486777,0.3181818181818182
-3.319171547889709,0.196969696969697
-2.832457184791565,0.5800000000000001
-3.457436760266622,0.2727272727272727
-3.225385348002116,0.3174603174603174
-2.530334949493408,0.3333333333333333
-2.707121968269348,0.5535714285714286
-3.4590957164764404,0.2794117647058823
-3.4848523139953613,0.253731343283582
-2.1010212500890098,0.7894736842105263
-2.747172792752584,0.4047619047619047
-3.1914231379826865,0.3275862068965517
-3.2326662143071494,0.2542372881355932
-2.743762453397115,0.25
-3.0710216760635376,0.4
-3.201252619425456,0.303030303030303
-3.276190678278605,0.3103448275862068
-3.2212773164113364,0.328125
-3.2726842164993286,0.2794117647058823
-2.3354806105295816,0.55
-2.7482260862986245,0.4255319148936169
-3.844390908877055,0.3571428571428571
-3.082545121510824,0.3333333333333333
-2.5824751059214277,0.2826086956521739
-2.614152193069458,0.2432432432432432
-3.629746397336324,0.2613636363636363
-3.28910756111145,0.3783783783783784
-3.3112286726633706,0.1212121212121212
-3.496828556060791,0.0806451612903226
-2.7965377966562905,0.3249999999999999
-2.5828435818354287,0.4047619047619047
-2.451205452283224,0.5882352941176471
-3.3980467716852822,0.253731343283582
-3.144071618715922,0.3888888888888888
-2.973872383435568,0.3617021276595744
-3.311061064402262,0.3076923076923077
-3.6123975912729898,0.1999999999999999
-3.4322283267974854,0.2784810126582279
-3.5640892585118613,0.2261904761904761
-3.1543431282043457,0.2580645161290322
-3.069942355155945,0.2586206896551724
-3.369468847910563,0.2702702702702703
-2.8122048377990723,0.3214285714285714
-2.939871350924174,0.3469387755102041
-2.3164053360621133,0.4545454545454546
-3.43754780292511,0.2098765432098766
-3.134339570999145,0.3676470588235294
-3.240583697954813,0.3035714285714286
-2.3933659394582114,0.3157894736842105
-2.741117477416992,0.4081632653061224
-2.7854983806610107,0.24
-3.086559772491455,0.2909090909090909
-3.0762033462524414,0.4375
-3.117955724398295,0.3174603174603174
-2.478717923164368,0.5789473684210527
-3.1198747158050537,0.2586206896551724
-2.150061468283335,0.6
-2.6233808994293213,0.7446808510638299
-2.783767541249593,0.4772727272727273
-3.3493715127309165,0.2638888888888888
-3.297222256660461,0.3050847457627118
-2.9955914417902627,0.5079365079365079
-3.0419516563415527,0.3064516129032257
-2.155196706453959,0.4399999999999999
